order	chapterOrder	chapterId	chapterTitle	lineOrder	lineId	kind	key	file	source
2408	35	after-alice	第十七章	31	after-alice:032	line_location	after-alice:032:location	16-after-alice.js	花圃边
2409	35	after-alice	第十七章	31	after-alice:032	line_speaker	after-alice:032:speaker	16-after-alice.js	Moel
2410	35	after-alice	第十七章	31	after-alice:032	line_text	after-alice:032:text	16-after-alice.js	兔耳埋掉，结束的是旧关系。不是她们。
2411	35	after-alice	第十七章	32	after-alice:033	line_location	after-alice:033:location	16-after-alice.js	花圃边
2412	35	after-alice	第十七章	32	after-alice:033	line_speaker	after-alice:033:speaker	16-after-alice.js	旁白
2413	35	after-alice	第十七章	32	after-alice:033	line_text	after-alice:033:text	16-after-alice.js	A-017站在那片新覆好的土前，很久都没有说话。她这才第一次真正懂得，庭院不是所有亡者的收容所。它只留下那些已经不能被还原为原来那个人、却仍然真实存在的东西。
2414		interlude-after-breath	间章六			chapter_title	interlude-after-breath:title	interlude-06-after-breath.js	间章六
2415		interlude-after-breath	间章六			chapter_subtitle	interlude-after-breath:subtitle	interlude-06-after-breath.js	崩后初晓
2416		interlude-after-breath	间章六			chapter_location	interlude-after-breath:location	interlude-06-after-breath.js	缺角的庭院
2417	36	interlude-after-breath	间章六	0	interlude-after-breath:001	line_eyebrow	interlude-after-breath:001:eyebrow	interlude-06-after-breath.js	Interlude 06
2418	36	interlude-after-breath	间章六	0	interlude-after-breath:001	line_title	interlude-after-breath:001:title	interlude-06-after-breath.js	崩后初晓
2419	36	interlude-after-breath	间章六	0	interlude-after-breath:001	line_subtitle	interlude-after-breath:001:subtitle	interlude-06-after-breath.js	活下来的人，要学会新的安静。
2420	36	interlude-after-breath	间章六	0	interlude-after-breath:001	line_location	interlude-after-breath:001:location	interlude-06-after-breath.js	缺角的庭院
2421	36	interlude-after-breath	间章六	0	interlude-after-breath:001	line_bgmName	interlude-after-breath:001:bgmName	interlude-06-after-breath.js	After Alice
2422	36	interlude-after-breath	间章六	1	interlude-after-breath:002	line_location	interlude-after-breath:002:location	interlude-06-after-breath.js	崩落后的清晨
2423	36	interlude-after-breath	间章六	1	interlude-after-breath:002	line_speaker	interlude-after-breath:002:speaker	interlude-06-after-breath.js	旁白
2424	36	interlude-after-breath	间章六	1	interlude-after-breath:002	line_text	interlude-after-breath:002:text	interlude-06-after-breath.js	第一缕光进庭院时，A-017以为自己会哭。可眼睛是干的，只有胸腔里有一块地方仍在漏风——那是她一次次回头、却再也对不上焦的位置。
2425	36	interlude-after-breath	间章六	2	interlude-after-breath:003	line_location	interlude-after-breath:003:location	interlude-06-after-breath.js	崩落后的清晨
2426	36	interlude-after-breath	间章六	2	interlude-after-breath:003	line_speaker	interlude-after-breath:003:speaker	interlude-06-after-breath.js	旁白
2427	36	interlude-after-breath	间章六	2	interlude-after-breath:003	line_text	interlude-after-breath:003:text	interlude-06-after-breath.js	她试着把呼吸放慢，发现疼还在——疼在，就还不必急着把自己洗成“已经好了给别人看”的那种光滑。
2428	36	interlude-after-breath	间章六	3	interlude-after-breath:004	line_location	interlude-after-breath:004:location	interlude-06-after-breath.js	长桌边
2429	36	interlude-after-breath	间章六	3	interlude-after-breath:004	line_speaker	interlude-after-breath:004:speaker	interlude-06-after-breath.js	旁白
2430	36	interlude-after-breath	间章六	3	interlude-after-breath:004	line_text	interlude-after-breath:004:text	interlude-06-after-breath.js	Meiling仍在数杯子。数到七，停住，又从头数。这一次她没有道歉，只对A-017很小地点了一下头，像两个学会新规则的人在交换暗号。
2431	36	interlude-after-breath	间章六	4	interlude-after-breath:005	line_location	interlude-after-breath:005:location	interlude-06-after-breath.js	花圃边
2432	36	interlude-after-breath	间章六	4	interlude-after-breath:005	line_speaker	interlude-after-breath:005:speaker	interlude-06-after-breath.js	旁白
2433	36	interlude-after-breath	间章六	4	interlude-after-breath:005	line_text	interlude-after-breath:005:text	interlude-06-after-breath.js	Azalea没有再把软垫拍得太整齐。她故意留了一道歪的褶，像在练习：世界不必为了好看而完全服帖。
2434	36	interlude-after-breath	间章六	5	interlude-after-breath:006	line_location	interlude-after-breath:006:location	interlude-06-after-breath.js	庭院长椅
2435	36	interlude-after-breath	间章六	5	interlude-after-breath:006	line_speaker	interlude-after-breath:006:speaker	interlude-06-after-breath.js	Shella
2436	36	interlude-after-breath	间章六	5	interlude-after-breath:006	line_text	interlude-after-breath:006:text	interlude-06-after-breath.js	今天我只放一只杯子。另一只……我想留给风。风不会爽约，也不会迟到。
2437	36	interlude-after-breath	间章六	6	interlude-after-breath:007	line_location	interlude-after-breath:007:location	interlude-06-after-breath.js	门边
2438	36	interlude-after-breath	间章六	6	interlude-after-breath:007	line_speaker	interlude-after-breath:007:speaker	interlude-06-after-breath.js	旁白
2439	36	interlude-after-breath	间章六	6	interlude-after-breath:007	line_text	interlude-after-breath:007:text	interlude-06-after-breath.js	Mizuki仍站在门边，但肩线松了一寸。她看向门外时，不再像要拦住什么，更像在确认：这一次，没有人需要她替谁提前承担坠落。
2440	36	interlude-after-breath	间章六	7	interlude-after-breath:008	line_location	interlude-after-breath:008:location	interlude-06-after-breath.js	喷泉边
2441	36	interlude-after-breath	间章六	7	interlude-after-breath:008	line_speaker	interlude-after-breath:008:speaker	interlude-06-after-breath.js	A-017
2442	36	interlude-after-breath	间章六	7	interlude-after-breath:008	line_text	interlude-after-breath:008:text	interlude-06-after-breath.js	她们都还在。可为什么我还是觉得……心里有一个房间，永远空着？
2443	36	interlude-after-breath	间章六	8	interlude-after-breath:009	line_location	interlude-after-breath:009:location	interlude-06-after-breath.js	喷泉边
2444	36	interlude-after-breath	间章六	8	interlude-after-breath:009	line_speaker	interlude-after-breath:009:speaker	interlude-06-after-breath.js	Moel
2445	36	interlude-after-breath	间章六	8	interlude-after-breath:009	line_text	interlude-after-breath:009:text	interlude-06-after-breath.js	因为有些空，不是谁来填满的。是留给你学会和空共处。你走得越久，越会发现那间房里会自己长出新的东西。
2446	36	interlude-after-breath	间章六	9	interlude-after-breath:010	line_location	interlude-after-breath:010:location	interlude-06-after-breath.js	喷泉边
2447	36	interlude-after-breath	间章六	9	interlude-after-breath:010	line_speaker	interlude-after-breath:010:speaker	interlude-06-after-breath.js	旁白
2448	36	interlude-after-breath	间章六	9	interlude-after-breath:010	line_text	interlude-after-breath:010:text	interlude-06-after-breath.js	风从塌开的回廊外带来一点陌生的土腥味，像某条小路正在远处成形。她心里忽然一动：也许下一个清晨，会有谁沿着那条路走来——而“后来”并不温柔，它只是终于肯把门把手递回到仍活着的人掌心。
2449	36	interlude-after-breath	间章六	10	interlude-after-breath:011	line_location	interlude-after-breath:011:location	interlude-06-after-breath.js	喷泉边
2450	36	interlude-after-breath	间章六	10	interlude-after-breath:011	line_speaker	interlude-after-breath:011:speaker	interlude-06-after-breath.js	旁白
2451	36	interlude-after-breath	间章六	10	interlude-after-breath:011	line_text	interlude-after-breath:011:text	interlude-06-after-breath.js	石凳下压着一角纸页，像有人写到这里就停了笔——不是懒，是在等天亮，好看清下一行该交给谁写，才不算抢。
2452	36	interlude-after-breath	间章六	11	interlude-after-breath:012	line_location	interlude-after-breath:012:location	interlude-06-after-breath.js	小径尽头
2453	36	interlude-after-breath	间章六	11	interlude-after-breath:012	line_speaker	interlude-after-breath:012:speaker	interlude-06-after-breath.js	旁白
2454	36	interlude-after-breath	间章六	11	interlude-after-breath:012	line_text	interlude-after-breath:012:text	interlude-06-after-breath.js	她把宣传页按在心口，像按一封尚未拆封的信。下一步不是去读信，而是去遇见那个还配得上“未拆封”的人。
2455	36	interlude-after-breath	间章六	12	interlude-after-breath:013	line_location	interlude-after-breath:013:location	interlude-06-after-breath.js	小径尽头
2456	36	interlude-after-breath	间章六	12	interlude-after-breath:013	line_speaker	interlude-after-breath:013:speaker	interlude-06-after-breath.js	旁白
2457	36	interlude-after-breath	间章六	12	interlude-after-breath:013	line_text	interlude-after-breath:013:text	interlude-06-after-breath.js	水母馆的蓝还在纸上，钝而固执。不久以后，会有一个名字能接住它——不是编号，不是统称，而是母亲真正喊过的那种。
2458		interlude-path-heat	间章二十一			chapter_title	interlude-path-heat:title	interlude-21-path-heat.js	间章二十一
2459		interlude-path-heat	间章二十一			chapter_subtitle	interlude-path-heat:subtitle	interlude-21-path-heat.js	歧路体温
2460		interlude-path-heat	间章二十一			chapter_location	interlude-path-heat:location	interlude-21-path-heat.js	庭院外缘
2461	37	interlude-path-heat	间章二十一	0	interlude-path-heat:001	line_eyebrow	interlude-path-heat:001:eyebrow	interlude-21-path-heat.js	Interlude 21
2462	37	interlude-path-heat	间章二十一	0	interlude-path-heat:001	line_title	interlude-path-heat:001:title	interlude-21-path-heat.js	歧路体温
2463	37	interlude-path-heat	间章二十一	0	interlude-path-heat:001	line_subtitle	interlude-path-heat:001:subtitle	interlude-21-path-heat.js	系统不输出的未来，会从土里自己长出来。
2464	37	interlude-path-heat	间章二十一	0	interlude-path-heat:001	line_location	interlude-path-heat:001:location	interlude-21-path-heat.js	庭院外缘
2465	37	interlude-path-heat	间章二十一	0	interlude-path-heat:001	line_bgmName	interlude-path-heat:001:bgmName	interlude-21-path-heat.js	After Alice
2466	37	interlude-path-heat	间章二十一	1	interlude-path-heat:002	line_location	interlude-path-heat:002:location	interlude-21-path-heat.js	崩落后的外缘
2467	37	interlude-path-heat	间章二十一	1	interlude-path-heat:002	line_speaker	interlude-path-heat:002:speaker	interlude-21-path-heat.js	旁白
2468	37	interlude-path-heat	间章二十一	1	interlude-path-heat:002	line_text	interlude-path-heat:002:text	interlude-21-path-heat.js	兔耳埋进土里那夜之后，庭院边缘多了一截不该存在的草色。不是更绿，而是更“偏”——像有人把调色盘打翻在旧画布上，却偏要留下那一抹不合群的亮。
2469	37	interlude-path-heat	间章二十一	2	interlude-path-heat:003	line_location	interlude-path-heat:003:location	interlude-21-path-heat.js	崩落后的外缘
2470	37	interlude-path-heat	间章二十一	2	interlude-path-heat:003	line_speaker	interlude-path-heat:003:speaker	interlude-21-path-heat.js	旁白
2471	37	interlude-path-heat	间章二十一	2	interlude-path-heat:003	line_text	interlude-path-heat:003:text	interlude-21-path-heat.js	那点“偏”带着体温——不像布景刷新，更像有人徒手把被算法划掉的可能抠出来，按进泥里，逼它发芽。
2472	37	interlude-path-heat	间章二十一	3	interlude-path-heat:004	line_location	interlude-path-heat:004:location	interlude-21-path-heat.js	崩落后的外缘
2473	37	interlude-path-heat	间章二十一	3	interlude-path-heat:004	line_speaker	interlude-path-heat:004:speaker	interlude-21-path-heat.js	Moel
2474	37	interlude-path-heat	间章二十一	3	interlude-path-heat:004	line_text	interlude-path-heat:004:text	interlude-21-path-heat.js	别铲它。那不是杂草。是 AliceCore 以前不肯演算的那一格，现在自己长出来了。
2475	37	interlude-path-heat	间章二十一	4	interlude-path-heat:005	line_location	interlude-path-heat:005:location	interlude-21-path-heat.js	崩落后的外缘
2476	37	interlude-path-heat	间章二十一	4	interlude-path-heat:005	line_speaker	interlude-path-heat:005:speaker	interlude-21-path-heat.js	旁白
2477	37	interlude-path-heat	间章二十一	4	interlude-path-heat:005	line_text	interlude-path-heat:005:text	interlude-21-path-heat.js	她蹲下去，指尖离那一点新绿只差半寸，又停住——像怕一碰，就又把它碰回更方便理解的那一类东西里。Visitor 与编号之间，往往就隔着这一下犹豫。
2478	37	interlude-path-heat	间章二十一	5	interlude-path-heat:006	line_location	interlude-path-heat:006:location	interlude-21-path-heat.js	崩落后的外缘
2479	37	interlude-path-heat	间章二十一	5	interlude-path-heat:006	line_speaker	interlude-path-heat:006:speaker	interlude-21-path-heat.js	A-017
2480	37	interlude-path-heat	间章二十一	5	interlude-path-heat:006	line_text	interlude-path-heat:006:text	interlude-21-path-heat.js	……会有人从那边走过来吗？
2481	37	interlude-path-heat	间章二十一	6	interlude-path-heat:007	line_location	interlude-path-heat:007:location	interlude-21-path-heat.js	崩落后的外缘
2482	37	interlude-path-heat	间章二十一	6	interlude-path-heat:007	line_speaker	interlude-path-heat:007:speaker	interlude-21-path-heat.js	Moel
2483	37	interlude-path-heat	间章二十一	6	interlude-path-heat:007	line_text	interlude-path-heat:007:text	interlude-21-path-heat.js	会。不是被送进来，是走进来。区别很大。前者是编号，后者是名字的前奏。
2484	37	interlude-path-heat	间章二十一	7	interlude-path-heat:008	line_location	interlude-path-heat:008:location	interlude-21-path-heat.js	崩落后的外缘
2485	37	interlude-path-heat	间章二十一	7	interlude-path-heat:008	line_speaker	interlude-path-heat:008:speaker	interlude-21-path-heat.js	A-017
2486	37	interlude-path-heat	间章二十一	7	interlude-path-heat:008	line_text	interlude-path-heat:008:text	interlude-21-path-heat.js	……那我就站在这儿等。不等编号先响，我要等脚步声先响。
2487	37	interlude-path-heat	间章二十一	8	interlude-path-heat:009	line_location	interlude-path-heat:009:location	interlude-21-path-heat.js	崩落后的外缘
2488	37	interlude-path-heat	间章二十一	8	interlude-path-heat:009	line_speaker	interlude-path-heat:009:speaker	interlude-21-path-heat.js	旁白
2489	37	interlude-path-heat	间章二十一	8	interlude-path-heat:009	line_text	interlude-path-heat:009:text	interlude-21-path-heat.js	Azalea 与 Meiling 站在稍远处，没有靠近那截草色。她们像终于学会：不是所有“新来的”都需要她们先替世界确认一遍。
2490	37	interlude-path-heat	间章二十一	9	interlude-path-heat:010	line_location	interlude-path-heat:010:location	interlude-21-path-heat.js	崩落后的外缘
2491	37	interlude-path-heat	间章二十一	9	interlude-path-heat:010	line_speaker	interlude-path-heat:010:speaker	interlude-21-path-heat.js	Shella
2492	37	interlude-path-heat	间章二十一	9	interlude-path-heat:010	line_text	interlude-path-heat:010:text	interlude-21-path-heat.js	那我先放两只杯子在这里。一只给明天。一只给……还不知道会不会来的人。
2493	37	interlude-path-heat	间章二十一	10	interlude-path-heat:011	line_location	interlude-path-heat:011:location	interlude-21-path-heat.js	崩落后的外缘
2494	37	interlude-path-heat	间章二十一	10	interlude-path-heat:011	line_speaker	interlude-path-heat:011:speaker	interlude-21-path-heat.js	Mizuki
2495	37	interlude-path-heat	间章二十一	10	interlude-path-heat:011	line_text	interlude-path-heat:011:text	interlude-21-path-heat.js	门边我会看。但不再是为了拦。是为了确认：这次，是她自己选的路。
2496	37	interlude-path-heat	间章二十一	11	interlude-path-heat:012	line_location	interlude-path-heat:012:location	interlude-21-path-heat.js	崩落后的外缘
2497	37	interlude-path-heat	间章二十一	11	interlude-path-heat:012	line_speaker	interlude-path-heat:012:speaker	interlude-21-path-heat.js	旁白
2498	37	interlude-path-heat	间章二十一	11	interlude-path-heat:012	line_text	interlude-path-heat:012:text	interlude-21-path-heat.js	风从门缝里漏出一声极轻的金属颤音，像旧规则还在咳嗽，却已不敢再替她落款。接下来的每一步，都该慢慢回到她自己名下。
2499	37	interlude-path-heat	间章二十一	12	interlude-path-heat:013	line_location	interlude-path-heat:013:location	interlude-21-path-heat.js	崩落后的外缘
2500	37	interlude-path-heat	间章二十一	12	interlude-path-heat:013	line_speaker	interlude-path-heat:013:speaker	interlude-21-path-heat.js	旁白
2501	37	interlude-path-heat	间章二十一	12	interlude-path-heat:013	line_text	interlude-path-heat:013:text	interlude-21-path-heat.js	A-017把宣传页抚平，夹回心口。她第一次不觉得那是一张“去不了的票”。更像一枚印章：证明有人曾把“以后”交给她，而她终于敢转手交出去。
2502	37	interlude-path-heat	间章二十一	13	interlude-path-heat:014	line_location	interlude-path-heat:014:location	interlude-21-path-heat.js	庭院清晨前夜
2503	37	interlude-path-heat	间章二十一	13	interlude-path-heat:014	line_speaker	interlude-path-heat:014:speaker	interlude-21-path-heat.js	旁白
2504	37	interlude-path-heat	间章二十一	13	interlude-path-heat:014	line_text	interlude-path-heat:014:text	interlude-21-path-heat.js	夜最深的时候，那截草色轻轻动了一下，像有人在很远的地方抬脚，准备踩上第一条尚未命名的石阶。
2505	37	interlude-path-heat	间章二十一	14	interlude-path-heat:015	line_location	interlude-path-heat:015:location	interlude-21-path-heat.js	庭院清晨前夜
2506	37	interlude-path-heat	间章二十一	14	interlude-path-heat:015	line_speaker	interlude-path-heat:015:speaker	interlude-21-path-heat.js	旁白
2507	37	interlude-path-heat	间章二十一	14	interlude-path-heat:015	line_text	interlude-path-heat:015:text	interlude-21-path-heat.js	主屋那边，册子翻过极轻的一页，像替那条未来的石阶记下一笔：未命名，未归档，因而仍可被拒绝写成礼物或惩罚。
2508	37	interlude-path-heat	间章二十一	15	interlude-path-heat:016	line_location	interlude-path-heat:016:location	interlude-21-path-heat.js	庭院清晨前夜
2509	37	interlude-path-heat	间章二十一	15	interlude-path-heat:016	line_speaker	interlude-path-heat:016:speaker	interlude-21-path-heat.js	旁白
2510	37	interlude-path-heat	间章二十一	15	interlude-path-heat:016	line_text	interlude-path-heat:016:text	interlude-21-path-heat.js	第十三张牌若曾缺席，此刻也不急着翻面——它更乐意做纸背透出的水印：提醒“交出未来”之前，先问一句，那未来里还有没有别人的位置。
2511		noa	尾声			chapter_title	noa:title	17-noa.js	尾声
2512		noa	尾声			chapter_subtitle	noa:subtitle	17-noa.js	Noa
2513		noa	尾声			chapter_location	noa:location	17-noa.js	从空白里走出来的人
2514	38	noa	尾声	0	noa:001	line_eyebrow	noa:001:eyebrow	17-noa.js	Epilogue
2515	38	noa	尾声	0	noa:001	line_title	noa:001:title	17-noa.js	Noa
2516	38	noa	尾声	0	noa:001	line_subtitle	noa:001:subtitle	17-noa.js	当所有编号都碎掉以后，人仍然可以继续成为人。
2517	38	noa	尾声	0	noa:001	line_location	noa:001:location	17-noa.js	从空白里走出来的人
2518	38	noa	尾声	0	noa:001	line_bgmName	noa:001:bgmName	17-noa.js	Noa
2519	38	noa	尾声	1	noa:002	line_location	noa:002:location	17-noa.js	庭院清晨
2520	38	noa	尾声	1	noa:002	line_speaker	noa:002:speaker	17-noa.js	旁白
2521	38	noa	尾声	1	noa:002	line_text	noa:002:text	17-noa.js	Noa，是在更后的清晨，沿着一条前一夜还并不存在的小路走进庭院的。那条路最开始只有很短一截，像谁在梦醒之后的庭院边缘，先试着把一段还没被命名过的后来轻轻放了下来。
2522	38	noa	尾声	2	noa:003	line_location	noa:003:location	17-noa.js	庭院清晨
2523	38	noa	尾声	2	noa:003	line_speaker	noa:003:speaker	17-noa.js	旁白
2524	38	noa	尾声	2	noa:003	line_text	noa:003:text	17-noa.js	她不像四人偶那样，是被安放进载体里的残响人偶；也不像任何一个旧编号那样，带着已经完成过一次的结果回来。她更像是第一次由空白里长出来的人。
2525	38	noa	尾声	3	noa:004	line_location	noa:004:location	17-noa.js	庭院清晨
2526	38	noa	尾声	3	noa:004	line_speaker	noa:004:speaker	17-noa.js	旁白
2527	38	noa	尾声	3	noa:004	line_text	noa:004:text	17-noa.js	A-017看见她的第一眼，就知道她不等于任何一个自己见过的编号。她和 A-403 有源头关系，却又不再只是那道裂口的延长。Noa 身上带着很多极淡的痕迹，却没有一条会把她重新钉回旧名字里。
2528	38	noa	尾声	4	noa:005	line_location	noa:005:location	17-noa.js	庭院清晨
2529	38	noa	尾声	4	noa:005	line_speaker	noa:005:speaker	17-noa.js	Noa
2530	38	noa	尾声	4	noa:005	line_text	noa:005:text	17-noa.js	这里……是哪里？
2531	38	noa	尾声	5	noa:006	line_location	noa:006:location	17-noa.js	长椅边
2532	38	noa	尾声	5	noa:006	line_speaker	noa:006:speaker	17-noa.js	Azalea
2533	38	noa	尾声	5	noa:006	line_text	noa:006:text	17-noa.js	我不知道。
2534	38	noa	尾声	6	noa:007	line_location	noa:007:location	17-noa.js	长椅边
2535	38	noa	尾声	6	noa:007	line_speaker	noa:007:speaker	17-noa.js	Azalea
2536	38	noa	尾声	6	noa:007	line_text	noa:007:text	17-noa.js	但这里，是真的。
2537	38	noa	尾声	7	noa:008	line_location	noa:008:location	17-noa.js	长椅边
2538	38	noa	尾声	7	noa:008	line_speaker	noa:008:speaker	17-noa.js	旁白
2539	38	noa	尾声	7	noa:008	line_text	noa:008:text	17-noa.js	Noa 听完，竟然很轻地笑了一下。不是讨好，也不是掩饰，更像一个终于不再被谁代为命名的人，第一次只因为自己还活着，而允许自己露出的笑。
2540	38	noa	尾声	8	noa:009	line_location	noa:009:location	17-noa.js	长椅边
2541	38	noa	尾声	8	noa:009	line_speaker	noa:009:speaker	17-noa.js	旁白
2542	38	noa	尾声	8	noa:009	line_text	noa:009:text	17-noa.js	A-017 站在原地看着她，胸口忽然很轻地震了一下。她终于明白，Noa 不是谁的洗白，也不是庭院替谁补上的迟到安慰。她只是证明了一件事：当所有编号都碎掉以后，人仍然可以从空白里继续成为人。
2543	38	noa	尾声	9	noa:010	line_location	noa:010:location	17-noa.js	长椅边
2544	38	noa	尾声	9	noa:010	line_speaker	noa:010:speaker	17-noa.js	旁白
2545	38	noa	尾声	9	noa:010	line_text	noa:010:text	17-noa.js	A-017低下头，看向自己那张被折过很多次的水母馆宣传页。那张纸忽然轻得厉害，像终于不必再由她一个人撑着。她这才明白，Alice 当初说的“继续停留”，从来不是把未来还给她。只是还有一段后来，必须由她亲手交出去。
2546	38	noa	尾声	10	noa:011	line_location	noa:011:location	17-noa.js	长椅边
2547	38	noa	尾声	10	noa:011	line_speaker	noa:011:speaker	17-noa.js	旁白
2548	38	noa	尾声	10	noa:011	line_text	noa:011:text	17-noa.js	再经历能把历史重新打开，却不能把结果从世界上抹除。她不会走到海边，也不会被还给“后来”。可她并不是白白停在这里。
2549	38	noa	尾声	11	noa:012	line_location	noa:012:location	17-noa.js	长椅边
2550	38	noa	尾声	11	noa:012	line_speaker	noa:012:speaker	17-noa.js	旁白
2551	38	noa	尾声	11	noa:012	line_text	noa:012:text	17-noa.js	她慢慢把宣传页重新摊平。这一次，纸角没有再卷回去。她把它轻轻夹进 Noa 摊开的本子里。
2552	38	noa	尾声	12	noa:013	line_location	noa:013:location	17-noa.js	长椅边
2553	38	noa	尾声	12	noa:013	line_speaker	noa:013:speaker	17-noa.js	旁白
2554	38	noa	尾声	12	noa:013	line_text	noa:013:text	17-noa.js	她做这个动作的时候很慢。慢得像是在替很多年前那个怎么也没能把纸角按平的小女孩，终于把最后一件事做完。
2555	38	noa	尾声	13	noa:014	line_location	noa:014:location	17-noa.js	长椅边
2556	38	noa	尾声	13	noa:014	line_speaker	noa:014:speaker	17-noa.js	旁白
2557	38	noa	尾声	13	noa:014	line_text	noa:014:text	17-noa.js	未来已经不再属于她。也正因为这样，她终于不必再借住在 Alice 这个统称里，也不必再被 A-017 这串编号暂时替代。
2558	38	noa	尾声	14	noa:015	line_location	noa:015:location	17-noa.js	长椅边
2559	38	noa	尾声	14	noa:015	line_speaker	noa:015:speaker	17-noa.js	旁白
2560	38	noa	尾声	14	noa:015	line_text	noa:015:text	17-noa.js	就在那一刻，她想起来了。那不是编号，不是 Alice，也不是谁替她写在页尾的临时称呼。那是母亲真正叫过她的名字。它终于回来了。
2561	38	noa	尾声	15	noa:016	line_location	noa:016:location	17-noa.js	长椅边
2562	38	noa	尾声	15	noa:016	line_speaker	noa:016:speaker	17-noa.js	旁白
2563	38	noa	尾声	15	noa:016	line_text	noa:016:text	17-noa.js	可那个名字，正文没有替她说出来。因为她终于拿回来的东西，不需要再交给任何人证明。
2564	38	noa	尾声	16	noa:017	line_location	noa:017:location	17-noa.js	长椅边
2565	38	noa	尾声	16	noa:017	line_speaker	noa:017:speaker	17-noa.js	旁白
2566	38	noa	尾声	16	noa:017	line_text	noa:017:text	17-noa.js	她把未来交给了 Noa。不是把人生交出去，也不是把自己洗成另一个更轻的形状。而是把那张再也不能属于自己的“以后”，终于留给了能够继续往下走的人。
2567	38	noa	尾声	17	noa:018	line_location	noa:018:location	17-noa.js	长椅边
2568	38	noa	尾声	17	noa:018	line_speaker	noa:018:speaker	17-noa.js	旁白
2569	38	noa	尾声	17	noa:018	line_text	noa:018:text	17-noa.js	风里像有什么在翻页——很轻，像很久以前有人说过：别急，一行一行来。
2570		interlude-blank-as-law	间章十六			chapter_title	interlude-blank-as-law:title	interlude-16-blank-as-law.js	间章十六
2571		interlude-blank-as-law	间章十六			chapter_subtitle	interlude-blank-as-law:subtitle	interlude-16-blank-as-law.js	空白立法
2572		interlude-blank-as-law	间章十六			chapter_location	interlude-blank-as-law:location	interlude-16-blank-as-law.js	长椅与纸边
2573	39	interlude-blank-as-law	间章十六	0	interlude-blank-as-law:001	line_eyebrow	interlude-blank-as-law:001:eyebrow	interlude-16-blank-as-law.js	Interlude 16
2574	39	interlude-blank-as-law	间章十六	0	interlude-blank-as-law:001	line_title	interlude-blank-as-law:001:title	interlude-16-blank-as-law.js	空白立法
2575	39	interlude-blank-as-law	间章十六	0	interlude-blank-as-law:001	line_subtitle	interlude-blank-as-law:001:subtitle	interlude-16-blank-as-law.js	未被写下的，也可以是一条法律。
2576	39	interlude-blank-as-law	间章十六	0	interlude-blank-as-law:001	line_location	interlude-blank-as-law:001:location	interlude-16-blank-as-law.js	长椅与纸边
2577	39	interlude-blank-as-law	间章十六	0	interlude-blank-as-law:001	line_bgmName	interlude-blank-as-law:001:bgmName	interlude-16-blank-as-law.js	Noa
2578	39	interlude-blank-as-law	间章十六	1	interlude-blank-as-law:002	line_location	interlude-blank-as-law:002:location	interlude-16-blank-as-law.js	长椅边
2579	39	interlude-blank-as-law	间章十六	1	interlude-blank-as-law:002	line_speaker	interlude-blank-as-law:002:speaker	interlude-16-blank-as-law.js	旁白
2580	39	interlude-blank-as-law	间章十六	1	interlude-blank-as-law:002	line_text	interlude-blank-as-law:002:text	interlude-16-blank-as-law.js	传单夹进本子的那一刻，风像刻意停了一拍。Noa 没有立刻合上纸页，而是盯着那条空白边，像盯着一条尚未宣判的界河。
2581	39	interlude-blank-as-law	间章十六	2	interlude-blank-as-law:003	line_location	interlude-blank-as-law:003:location	interlude-16-blank-as-law.js	长椅边
2582	39	interlude-blank-as-law	间章十六	2	interlude-blank-as-law:003	line_speaker	interlude-blank-as-law:003:speaker	interlude-16-blank-as-law.js	旁白
2583	39	interlude-blank-as-law	间章十六	2	interlude-blank-as-law:003	line_text	interlude-blank-as-law:003:text	interlude-16-blank-as-law.js	边距里藏着最硬的法条：未完成不是羞耻，是拒绝把别人的一生收成一句太省事的话——书写若开始，就要对纸上的每一个名字付油墨。
2584	39	interlude-blank-as-law	间章十六	3	interlude-blank-as-law:004	line_location	interlude-blank-as-law:004:location	interlude-16-blank-as-law.js	长椅边
2585	39	interlude-blank-as-law	间章十六	3	interlude-blank-as-law:004	line_speaker	interlude-blank-as-law:004:speaker	interlude-16-blank-as-law.js	Noa
2586	39	interlude-blank-as-law	间章十六	3	interlude-blank-as-law:004	line_text	interlude-blank-as-law:004:text	interlude-16-blank-as-law.js	如果这里什么都不写……它还算“发生过”吗？
2587	39	interlude-blank-as-law	间章十六	4	interlude-blank-as-law:005	line_location	interlude-blank-as-law:005:location	interlude-16-blank-as-law.js	长椅边
2588	39	interlude-blank-as-law	间章十六	4	interlude-blank-as-law:005	line_speaker	interlude-blank-as-law:005:speaker	interlude-16-blank-as-law.js	A-017
2589	39	interlude-blank-as-law	间章十六	4	interlude-blank-as-law:005	line_text	interlude-blank-as-law:005:text	interlude-16-blank-as-law.js	发生过。空白不是缺席，是……留给别人的座位。
2590	39	interlude-blank-as-law	间章十六	5	interlude-blank-as-law:006	line_location	interlude-blank-as-law:006:location	interlude-16-blank-as-law.js	长椅边
2591	39	interlude-blank-as-law	间章十六	5	interlude-blank-as-law:006	line_speaker	interlude-blank-as-law:006:speaker	interlude-16-blank-as-law.js	Noa
2592	39	interlude-blank-as-law	间章十六	5	interlude-blank-as-law:006	line_text	interlude-blank-as-law:006:text	interlude-16-blank-as-law.js	那如果别人也不写呢？
2593	39	interlude-blank-as-law	间章十六	6	interlude-blank-as-law:007	line_location	interlude-blank-as-law:007:location	interlude-16-blank-as-law.js	长椅边
